count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,RT @DragonflyJonez: Chicks would get tired of Dr Dre calling them a bitch and go listen to Jodeci talk about how they'd give her their hous&#8230;
3,0,3,0,1,"Cancel that hoe! ""@SB_Nick: It ain't nothing to cut that b!tch off!"""
3,0,3,0,1,RT @PRAYINGFORHEAD: pussy boy don't want war
3,0,3,0,1,Upstate hoes love down south niggas and down south females love upstate niggas
6,0,6,0,1,well ain't that a bitch
3,0,3,0,1,@_BatGangBitchh no hoe
3,0,2,1,1,"@derek_gatewood I got a kenwood amp to but it's probably ghetto, right?"
3,1,2,0,1,Alotta people say they loyal to they niggas and bitches .... Yall aint shiiittt . Someone throw a few dollas in ya face you'll be snitchn &#128175;
3,0,2,1,1,"@bernadettvajda they always put gingers in red, yellow, or leopard print."
3,2,1,0,0,"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit."
3,0,3,0,1,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;"
3,0,3,0,1,RT @FleeBiscuit: She's a sapiosexual. I had a Jimmy Neutron brain blast. Showed her I'm an intellectual and put the pussy on the chainwax.
3,0,2,1,1,"RT @CHlLDHOODRUINER: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/GfOHPUTVhP"
6,0,4,2,1,@iGivePussyCPR monkey &amp; his cigarette. He's dead serious &#128514;
3,0,3,0,1,RT @TRAPLORDHOE: When your main bitch friends see you at a party ... http://t.co/DW7Fu9l9Y2
3,0,3,0,1,RT @Chef____: I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the&#8230;
3,0,3,0,1,RT @YAABOIJIMMY: When you hear a hoe talk shit http://t.co/JvX0phe6po
3,1,2,0,1,RT @brittanyaflores: you got niggas &amp; I got bitches &#128080;
3,0,3,0,1,These hoes soo &#127805;&#127936;
3,0,3,0,1,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;"
3,1,2,0,1,"""Eat the pussy like a real nigga hungry"""
3,0,0,3,2,"RT @Dceni33: Not the ""farewell tour's"" fault everyone but three players underachieved for the Yankees this year."
3,0,1,2,2,"RT @JakeEye3: after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep"
3,0,3,0,1,I gotta bottle of liq at the crib when I get off I'm hitting dat bitch bare&#128553;... the liq dat is!!!
3,0,3,0,1,@briere_alex bout time bitch
3,3,0,0,0,oh well. he's a fag anyways.
3,0,3,0,1,Bc I got too many bitches &#128514;&#128514;&#128514;
3,1,2,0,1,I know im not the only niggah that saw that
3,1,2,0,1,"@TomcatStraight hey fag, gag on my clappmeat"
3,0,3,0,1,Fresh Japanese model toys her succulant pussy until she&#160;cums http://t.co/epBa8t5AFI
3,0,0,3,2,RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;
3,1,2,0,1,My manager is retarded bruh always asking siri some spellings. &#128514;&#128514;&#128514; ..this nigga is dum af doe
3,0,3,0,1,RT @MyDickIsCalled: My dick is called Taco Bell because bitches love it in their mouths but hate it in their ass.
3,0,2,1,1,"Do you ever look zayn and be like ""he cunt be reel""

 #EMABiggestFans1D"
3,2,1,0,0,"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot"
3,0,0,3,2,RT @__matt29: Larry bird 38 &#128514;
3,0,3,0,1,"""Why would I want to play with some pussy?"" - @jimmyfallon *DEAD* #SNL"
3,0,3,0,1,"Every good story starts off with ""So this bitch..."" lol"
3,1,2,0,1,hoes get beat 2... n if any nigga knw me dey ah tell u I stay wit ah pistol n always ready to squeeze
3,0,3,0,1,@kieffer_jason u going to get dropped bitch im a fucking nigga who got a fucking dick
3,0,3,0,1,Photo: Bad bitch. #ladykimora your favorite Vegas socialite &#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932; #dragrace #dragqueen #ladykimora http://t.co/hdd8TbmyAj
4,1,3,0,1,@SamRomero95 @KxRxSxB timber nigger
3,0,0,3,2,@_BradleyC skate 2 trash :(:( skate 3 had goat DLC
3,0,3,0,1,"No. She's gonna sit tf down &amp; text her ""hoes."" She's not gonna care about what you're doing."
3,0,2,1,1,#bslfe in this bitch #PullUp 40st and Washington space A-80 http://t.co/H2HV64h9wh
3,0,3,0,1,RT @JaunTheGOAT: It's your girls friends that you gotta watch out for. Those the bitches that be tryna encourage her to leave you.
6,0,6,0,1,RT @BrosConfessions: Ungrateful bitches ... http://t.co/aQCGKBxkcm
6,0,6,0,1,This bitch just texted me Baby Baby you miss me
3,1,2,0,1,@RealSkipBayless of course u would you PC lemming.one just says the word nigger.the other has all the potential to reek havoc on society
3,1,2,0,1,Always a good sesh wit my niggah blakk
3,0,3,0,1,RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y
3,3,0,0,0,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass
3,0,3,0,1,Imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl don't got time for the BS frfr
3,0,3,0,1,RT @the_ironsheik: Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch
3,0,3,0,1,@_reathie man bring yo bitch ass here ion give a dam bout yo mf attitude
3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes ohhhhh yes bitch yesss&#8221;u ready T?&#128527;&#128520;
3,1,2,0,1,I want to beat this bitches ass soooo bad
3,0,3,0,1,RT @CharlesBWaffle: These bitches lonely RT @1stName_Bravo Females in Michigan are like those seagulls from Finding Nemo when it comes to d&#8230;
6,0,6,0,1,"RT @chillRoppy: &#8220;@bvdgxl: &#8220;@TRILL_A_G: When bitches say ""darkskin niggas fuck the best"" this all I see......... http://t.co/2Z2jlzYJUM&#8221;

wo&#8230;"
3,0,3,0,1,mmm you still a hoe
3,0,3,0,1,"""She was a bitch anyway"""
3,0,3,0,1,"RT @O3_Millz: Black pussy remind me of roast beef, white pussy remind me of cheesecake and Mixed girl pussy remind me of Apple Pie.. &#128175;&#128175;"
3,0,3,0,1,"@_LezzzBeHonest 
I'm colored. Ain't supposed to be no good influence"
6,0,6,0,1,Free that hoe &#128175;
3,0,3,0,1,LMFAO @jdellasperanza I found my diary me complaining about you being a bitch &#128514; tbt I'm DEAD http://t.co/pl7qsAS15b
3,3,0,0,0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd
3,1,2,0,1,Wrote the absolute worst paper of my life last week and still got a B+. Gotta love taking freshman English #retards
3,1,2,0,1,My hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe IT AINT.
6,0,6,0,1,Double tap and imma be honest hoe honest hoe &#128514;&#128514; http://t.co/T5iBbIGRUl
3,0,3,0,1,http://t.co/bPU86qzYFt Cassie Laine &#8211; Brunette slips off her lingerie and massages her wet pussy with&#160;oil http://t.co/rMqKLh1AeZ
3,0,3,0,1,I eat generic Oreos.. Baller with a budget bitch.
6,0,6,0,1,And you kno we the opposite of down bitch we up http://t.co/qkFYwnFZqu
3,0,2,1,1,"@NOAA #EarthDayNOAA 
Is da colored folk allowed to join? Cuz in my hood folk worried about da watermelon not growin and da chicken too small"
3,0,3,0,1,"RT @HoodBibIe: ""Side hoes get no love"" - Thotology 6:13"
3,0,1,2,2,nope RT @DerekIsNormal: Just ordered Domino's. Am I trash?
3,0,3,0,1,I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig
3,0,3,0,1,Shut the fuck up and quit being such a pussy hahahah
3,0,3,0,1,@kieffer_jason How u going to talk shit from another state that's dat pussy shit
3,0,0,3,2,I hate yellow jackets can't feel arms and back lol
3,0,3,0,1,RT @HyPPeR_: I just roasted a hoe
3,1,0,2,2,@imgooby you're not funny trash
3,1,2,0,1,RT @IdGaf_IMYella: To be honest niggas are the biggest roaches these days.. They be with bitches just to have someone to put shit in their &#8230;
3,0,3,0,1,Chick got a man but no edges. Niggas got hoes but no diploma . Damn
3,0,3,0,1,"Met a bad bitch from Chicago. My hat wasn't cocked, yo."
3,0,3,0,1,@geezuss562 ur fucken lame bitch &#128536;
3,0,3,0,1,And get my self a bad bitch thats loyal and one hunnid
3,0,3,0,1,"Bro's before hoes, not bro's over your girlfriend"
3,0,2,1,1,"RT @Nostradamnisuck: Mary had a juicy clam,
Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;"
3,0,3,0,1,"And you&#8217;re a bitch RT @FuckingPatBro: @Thotcho you&#8217;re a little fucking worm you know that,"
3,0,3,0,1,"RT @JadedByPolitics: @Coondawg68 @velvethammer so damn stupid, someone needs to sit that bitch down &amp; explain to her that #Communism is a p&#8230;"
3,0,0,3,2,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe
3,0,0,3,2,The bengals have been trash for like 5 weeks it seems
3,0,3,0,1,I get more nudes than all you bitches &#128526;
3,0,3,0,1,RT @Based_Unicorns: Humpday hoe.
3,0,3,0,1,Dude why do i have to be such a bitch..? Like i'm confused.
3,0,3,0,1,"Be a girl with a mind, a bitch with an attitude and a lady with class."
6,0,0,6,2,"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Tiny Jihadi http://t.co/PDIKbrvCJ8"
3,0,3,0,1,Los bitch told me if my name start with a D i could fuck...A B C SHE GOT THE D
3,1,2,0,1,I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker
3,0,3,0,1,this bitch need to wake up asap lol
3,1,0,2,2,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
3,0,3,0,1,There's like one of my ex's that's still kinda cute. Most them bitches got fat.
3,0,3,0,1,Latina bitches only
3,0,3,0,1,Soap. I wish some pussy tho RT @ImJustCeej: What does your beard smell like?
3,0,3,0,1,RT @IDontClaimHoes: Yung berg did a bitch move &#128530;&#128514;
3,0,3,0,1,@MorganSelae @YoungMoneyKem @Matty_Kem I got tits as big as a hoe so it evens out
3,0,3,0,1,Mann that pussy #ThrowBack
6,0,0,6,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes
3,1,2,0,1,Still can't see what niggers see in them white hoes....
3,3,0,0,0,fat dykes make me want to vomit
6,0,6,0,1,"RT @Stoney_Blu: For example. I can't even say ""what's cooler than bein cool? ICE COLD!"" Without somebody relating it to A Phi A. No bitch t&#8230;"
3,0,3,0,1,Fuck a bitch flip a brick
3,0,3,0,1,@_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major
3,0,3,0,1,"Bro's before hoes, not bro's over your girlfriend..."
3,0,3,0,1,"Fucked your bitch, just met her &#128527;"
3,0,3,0,1,"RT @ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this"
3,1,2,0,1,"RT @roach_nigga: yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too http://t.co/6jo2sayr96"
3,0,2,1,1,RT @Things4WhitePpl: Being pussy-whipped http://t.co/55BxG7PBNG
3,0,3,0,1,chris brown said these hoes wasnt loyal smh &#128514;
3,0,3,0,1,She a dirty bitch and I dotn have a doubt
3,0,3,0,1,"@whatupag at least it's not antville, because thats for cunts."
3,0,2,1,1,Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin
3,0,2,1,1,Cuz pussy's only pussy man i get it when i need it
3,0,3,0,1,@angelo_papale lol now all ya need is sum beacg bod abs pussy boy
3,0,3,0,1,And weres bitch boy ?
3,0,1,2,2,"Whenever I see a pic captioned
""Soft ghetto"" I log off for 25 minutes"
3,0,3,0,1,@tayisbae @stilIgucci @spxrklybubbles what she means is shes a fat bitch
3,0,3,0,1,Over bitches trying to act like I own them a picture
6,0,6,0,1,Breaking yo bitch like a KitKat nigga
3,0,3,0,1,Miley cyrus kinda looks like a retarded care bear....
3,1,2,0,1,I cant fuc wit no bitch thats addicted to drugz
3,0,3,0,1,I feel like I got bitch slapped by karma.
3,1,2,0,1,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic"
3,1,2,0,1,"@GenuinelyOT lol, that pussy got rich niggas losing their minds too. Got Drizzy &amp; Breezy beef'd out, that puss is the devil's playground."
3,0,3,0,1,"niggas need to learn to ride for there homies, not for the crew hoes smfh."
3,0,0,3,2,Whipped http://t.co/EFSVjPqrwq
3,0,3,0,1,RT @GbOSMG: y'all gotta stop pumping these ugly hoes heads up &#128567;
3,0,3,0,1,Ray rice had that bitch of the xans and the lean all in one punch
3,0,3,0,1,"RT @rebellious_midy: @wheeler_kashhh lol oh godddddd , bitch is you really coming &amp; how late you gon be lls"
3,0,3,0,1,RT @littlechelleeee: hos will literally do ANYTHING to say they got a nigga dawg &#128514;&#128514;
3,0,3,0,1,"Lmfao RT @_TrishaAnn_: I only twerk to ""Somewhere in America"" because when Hov says twerk, you twerk bitch!!"
3,1,2,0,1,@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird
6,1,4,1,1,These niccas want war give me what you got #WeTheLastOnesLeft #UMightNotGetIn #BeerandTacOS http://t.co/xwTa1PUDZU
3,1,2,0,1,@GossipCop y don't both of those fat bitches die
3,0,3,0,1,"@_LezzzBeHonest 
Me bitch!"
3,0,0,3,2,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor"""
3,0,3,0,1,"RT @Brit_Stratton: Me: My bitch face is on point. 
@zzachbarness: That's 24/7. 

#Thanks"
3,0,3,0,1,I won't say how many bitches I fucked but i might say how many 100s I touched &#128178;&#128178;&#128178;
3,0,3,0,1,"RT @YABOYLILB: THE FUCK YOU LOOKING AT BITCH! SWERVE

*puts heelys into full gear*

*glides past the bitches*"
3,0,0,3,2,Gotta bad red bone that look something like Ashanti
3,0,2,1,1,She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!
3,0,3,0,1,RT @BowersockNick: Least I ain't broke bitch!
3,0,3,0,1,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy
3,0,3,0,1,"RT @katmurda: I am so nice , but I'm such a bitch .. hard 2 explain"
3,0,3,0,1,RT @YungTweetGod: Bitches will give their pussy to the whole community but wont give a nigga a piece of gum
3,0,2,1,1,@Nubianreine_ you women. And when you getting money the hoes gone come so how does that sound gay ? Rather make money anyday
3,0,3,0,1,"I hate when bitches ""been thinking"" smh"
3,0,0,3,2,RT @NinerFans: #Seahawks fans are scheduled to meet up at Pier 39 on SAT. @ 5PM to trash talk and heckle San Franciscans! BE PREPARED! WEAR&#8230;
3,0,3,0,1,Give a hipster bitch a yellow stick now she suckin dick in the hood and shit -Othot
3,0,3,0,1,Okay! RT @_ProfessorX: Right&#8212; bitch!!! RT @Mndspeak88: you mad cause YOU opened your mouth? #GreysAnatomy
3,0,3,0,1,RT @neni_loves: Jk I'm above the Influence guys &#128524;&#128591; I'm a graduated D.A.R.E ass bitch &#128524;
3,0,3,0,1,"RT @babyjaypops: ""@BreadTruckkBri: Why everybody sayin I don't listen &#128557;&#128514;&#128557;""u don't bitch u gone learn one day"
3,0,3,0,1,&#8220;@verkannt__: &#8220;@what_evaittakes: Nasty pay the bills bitch&#128540;&#8221;&#128524;&#128524;&#8221;&#128514;&#128514;&#128514;
3,0,3,0,1,RT @ShitPussiesSay: What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http://t.co/sfVcNdHWzV
3,0,2,1,1,RT @MandylouGraham: We put a redneck in the White House it's gonna be the camo house. @Moccasin_Creek &#128521;&#128514;
3,0,3,0,1,"Fuck rebuild the tranny, I'm driving it like its been for the last 4 years till it finally goes out &#128514;&#128514;&#128514;"
3,0,3,0,1,@Sammytbh thats what i thought pussy..
3,0,3,0,1,"If you're a whiney bitch, have a ZIMA and shut the fuck up! 
#Democrats http://t.co/ZAYMXsdza3"
3,0,3,0,1,even though my baby is an invisible non existent bitch
3,0,3,0,1,RT @TylerIAm: Not a one RT @TheDiorHomie @TylerIAm lmaooooooo never saw a bitch at a Deltron concert blood
3,1,2,0,1,"@yooocaly but but but you said vibe. Which means I have to say bitch, don't kill my vibe."
3,0,3,0,1,"Well,is he gonna take da bitch or naw?"
3,0,3,0,1,Pillow talkin to your hoe hatin on a nigga you might lose ya chick like that !!!!!
3,1,2,0,1,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy""No bs must b &gt;30%chance"
3,0,2,1,1,#Shoutout to everybody that follow a nicca!!
3,1,2,0,1,Dumb nigguh
3,0,3,0,1,@_tee13 @TorahBlaze @Tommyguns____ @SoftestMuffin let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit
3,1,2,0,1,I just dodged a bullet from a crazy bitch
3,0,0,3,2,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun
3,0,0,3,2,@dminion25 it's kinda screwed up that they were my guinea pigs but i was only experimenting on taste instead i got more interesting results.
6,1,5,0,1,First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!
3,1,2,0,1,I'm lactose and hoe nigga tolerant
3,0,1,2,2,@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.
3,0,2,1,1,"RT @Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh"
6,0,6,0,1,RT @AIanHangover: let's play a game called stop being a lil bitch
3,1,2,0,1,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?"
6,0,6,0,1,RT @JacobCavenee_: @1D_NIPPLES_ thanks bitch http://t.co/xdox4K8YQo
3,0,3,0,1,Bad bitch good head I think she ah keeper !
3,1,2,0,1,real nigga shit she wanna be a righteous young rich nigga bitch
